id,age,gender,driving_experience,education,income,credit_score,vehicle_ownership,vehicle_year,married,children,postal_code,annual_mileage,vehicle_type,speeding_violations,duis,past_accidents,outcome
696548,40-64,Female,20-29y,university,upper class,0.5700233971623834,Yes,after 2015,Yes,Yes,10238,10000.0,sedan,4,0,1,No Claim
237346,40-64,Female,10-19y,university,upper class,0.6182856014269595,Yes,before 2015,Yes,Yes,32765,10000.0,sedan,3,0,0,No Claim
222322,40-64,Male,20-29y,no education,poverty,0.3955280580569708,No,before 2015,No,Yes,32765,13000.0,sedan,1,0,1,No Claim
584671,26-39,Male,0-9y,high school,working class,0.2833602432791338,Yes,before 2015,Yes,Yes,10238,12000.0,sedan,0,0,0,No Claim
582062,65+,Male,10-19y,high school,upper class,0.6145719365822296,Yes,before 2015,No,Yes,10238,14000.0,sedan,0,0,0,No Claim
684476,26-39,Male,10-19y,no education,working class,0.4723044867799925,No,before 2015,No,No,10238,14000.0,sedan,1,0,0,No Claim
562582,16-25,Female,0-9y,high school,poverty,0.4153855425063041,No,before 2015,No,No,10238,13000.0,sedan,0,0,0,Claim
434349,26-39,Male,10-19y,high school,upper class,0.7184397644508588,Yes,after 2015,No,No,10238,12000.0,sedan,2,0,1,No Claim
749301,26-39,Female,10-19y,high school,middle class,0.5513387192212215,Yes,after 2015,No,No,10238,13000.0,sedan,0,0,0,No Claim
96383,65+,Female,30y+,university,upper class,,Yes,after 2015,No,Yes,32765,,sedan,3,0,1,No Claim
57631,26-39,Female,10-19y,none,poverty,0.4342217990572816,Yes,before 2015,No,No,10238,12000.0,sedan,0,0,2,No Claim
454040,16-25,Female,0-9y,high school,poverty,0.4566319871550529,No,before 2015,No,No,10238,16000.0,sedan,0,0,0,Claim
565650,26-39,Female,10-19y,university,upper class,0.5769773254537305,Yes,before 2015,No,No,32765,14000.0,sedan,2,0,1,No Claim
938007,26-39,Male,10-19y,high school,working class,0.4396116383216474,Yes,after 2015,No,Yes,10238,17000.0,sedan,0,1,0,No Claim
341683,26-39,Female,10-19y,university,upper class,0.5288729799351679,Yes,before 2015,No,Yes,10238,14000.0,sedan,0,0,0,No Claim
567612,65+,Male,0-9y,no education,working class,0.4687555409847495,Yes,before 2015,Yes,Yes,32765,8000.0,sedan,0,0,0,No Claim
619374,40-64,Female,10-19y,high school,upper class,0.6671127983410179,Yes,after 2015,No,No,10238,10000.0,sedan,0,1,0,No Claim
690336,16-25,Female,0-9y,no education,poverty,0.4674100456981467,No,before 2015,No,Yes,10238,14000.0,sedan,0,0,0,Claim
612763,40-64,Male,10-19y,high school,upper class,0.8196276850171244,Yes,after 2015,Yes,Yes,32765,13000.0,sedan,5,0,1,Claim
418826,26-39,Male,10-19y,no education,working class,0.3745204644095052,Yes,before 2015,No,Yes,10238,14000.0,sedan,1,0,1,Claim
218247,65+,Male,30y+,high school,upper class,0.7340918436647348,Yes,before 2015,Yes,Yes,10238,12000.0,sedan,4,1,3,No Claim
258553,16-25,Male,0-9y,none,poverty,0.3760961011420076,Yes,before 2015,No,Yes,10238,13000.0,sedan,0,0,0,Claim
166158,26-39,Male,10-19y,university,upper class,0.4508257531023888,Yes,after 2015,No,Yes,92101,12000.0,sedan,1,0,0,No Claim
677159,65+,Female,30y+,high school,upper class,0.6390790425446663,Yes,before 2015,Yes,Yes,32765,13000.0,sedan,1,1,0,No Claim
269039,26-39,Male,0-9y,university,working class,0.388131979866247,No,after 2015,No,Yes,32765,15000.0,sedan,0,0,0,Claim
535998,16-25,Female,0-9y,none,poverty,0.4091030976931529,No,before 2015,No,No,10238,18000.0,sedan,0,0,0,Claim
85547,65+,Female,20-29y,high school,middle class,0.4614475649214911,Yes,after 2015,Yes,Yes,10238,13000.0,sedan,2,0,2,No Claim
188650,40-64,Female,20-29y,high school,middle class,0.5732018403359646,No,before 2015,Yes,Yes,32765,,sedan,4,0,1,No Claim
668634,16-25,Female,0-9y,none,poverty,0.362858054962891,Yes,before 2015,No,Yes,10238,,sedan,0,0,0,Claim
127523,26-39,Male,10-19y,high school,middle class,0.5299580050464405,Yes,before 2015,No,No,10238,18000.0,sedan,0,1,1,Claim
23923,16-25,Female,0-9y,high school,middle class,0.5509754043111912,Yes,before 2015,No,No,32765,13000.0,sedan,0,0,0,Claim
661421,16-25,Female,0-9y,high school,working class,0.5064146081732177,No,before 2015,No,Yes,10238,10000.0,sedan,0,0,0,Claim
793749,26-39,Male,10-19y,university,working class,0.4650458561539821,No,before 2015,Yes,No,32765,,sedan,4,2,1,No Claim
329867,65+,Female,30y+,university,upper class,0.6493076730253869,Yes,before 2015,Yes,Yes,92101,8000.0,sedan,2,0,4,No Claim
825349,26-39,Female,10-19y,high school,working class,0.3963181478273684,Yes,before 2015,No,Yes,32765,14000.0,sedan,2,0,0,No Claim
523141,26-39,Male,10-19y,high school,upper class,0.6579598171546398,Yes,after 2015,No,Yes,10238,11000.0,sedan,1,0,1,No Claim
545575,16-25,Female,0-9y,high school,poverty,0.3187312451367876,Yes,before 2015,Yes,No,10238,10000.0,sedan,0,0,0,No Claim
492082,40-64,Male,20-29y,university,upper class,0.457278601424131,Yes,after 2015,Yes,Yes,10238,9000.0,sedan,5,2,2,No Claim
970684,26-39,Male,10-19y,high school,upper class,0.4786100661720618,Yes,before 2015,Yes,Yes,10238,13000.0,sedan,2,0,2,No Claim
158967,26-39,Female,0-9y,no education,poverty,0.3773706451759009,No,before 2015,No,Yes,10238,,sedan,0,0,0,Claim
808611,40-64,Male,0-9y,university,upper class,0.7113338774099593,Yes,before 2015,No,No,10238,14000.0,sedan,0,0,0,Claim
457160,16-25,Female,0-9y,high school,working class,0.4842543803924503,No,before 2015,No,No,10238,17000.0,sedan,0,0,0,Claim
205549,65+,Male,10-19y,high school,upper class,0.6202806985864459,Yes,before 2015,Yes,Yes,10238,11000.0,sedan,2,0,1,No Claim
172991,16-25,Female,0-9y,none,poverty,0.331407984186196,Yes,before 2015,No,No,32765,8000.0,sedan,0,0,0,Claim
584626,16-25,Male,0-9y,high school,middle class,0.3197485541699239,Yes,before 2015,Yes,Yes,10238,9000.0,sedan,0,0,0,No Claim
395702,65+,Female,30y+,high school,upper class,0.739856729888181,Yes,before 2015,No,Yes,92101,11000.0,sedan,1,0,3,No Claim
717549,26-39,Female,10-19y,university,upper class,0.6529489130496074,Yes,after 2015,Yes,Yes,32765,11000.0,sedan,1,0,2,No Claim
959391,26-39,Male,10-19y,no education,poverty,0.3651316068151384,No,before 2015,No,No,10238,16000.0,sedan,0,0,1,Claim
312454,16-25,Female,0-9y,no education,poverty,,No,before 2015,No,No,10238,,sedan,0,0,0,Claim
338513,40-64,Female,10-19y,high school,upper class,0.5127156492589268,No,before 2015,No,Yes,32765,7000.0,sedan,3,0,0,No Claim
273524,26-39,Male,10-19y,high school,working class,0.3286328933175813,No,before 2015,No,Yes,10238,9000.0,sedan,0,1,5,No Claim
130166,65+,Female,0-9y,high school,upper class,0.7466558621357801,Yes,after 2015,No,No,10238,,sedan,0,0,0,No Claim
308272,40-64,Male,0-9y,university,upper class,0.5444952975921098,Yes,after 2015,Yes,Yes,10238,13000.0,sedan,0,0,0,Claim
771922,40-64,Male,10-19y,university,upper class,,Yes,before 2015,Yes,No,10238,12000.0,sedan,0,0,1,Claim
915758,26-39,Male,10-19y,high school,middle class,0.4552095432864814,Yes,after 2015,No,Yes,10238,15000.0,sedan,1,0,2,No Claim
726016,26-39,Female,0-9y,high school,middle class,0.4379250670042249,Yes,after 2015,Yes,Yes,32765,10000.0,sedan,0,0,0,Claim
349674,26-39,Female,10-19y,university,upper class,0.6935370024635639,Yes,before 2015,Yes,Yes,32765,7000.0,sports car,1,0,0,No Claim
950320,16-25,Male,0-9y,no education,working class,0.3997537210680139,Yes,before 2015,No,No,10238,13000.0,sports car,0,0,0,No Claim
73871,26-39,Female,10-19y,high school,middle class,0.4280016332556178,Yes,before 2015,Yes,No,10238,12000.0,sedan,2,0,0,No Claim
652421,40-64,Male,20-29y,high school,poverty,0.1978523331797128,No,before 2015,No,Yes,10238,15000.0,sedan,0,0,2,No Claim
79700,40-64,Male,0-9y,university,upper class,0.6358597471336153,Yes,after 2015,No,Yes,10238,14000.0,sedan,0,0,0,Claim
419696,26-39,Female,10-19y,none,poverty,0.3944102990052921,No,before 2015,Yes,Yes,92101,13000.0,sedan,1,0,1,No Claim
673931,40-64,Male,20-29y,university,upper class,0.5613073851208908,Yes,before 2015,Yes,Yes,10238,11000.0,sedan,2,0,3,No Claim
305055,16-25,Female,0-9y,high school,middle class,0.5301156928395896,Yes,before 2015,No,No,32765,12000.0,sedan,0,0,0,No Claim
575571,16-25,Female,0-9y,high school,poverty,0.3231935002770373,No,before 2015,No,No,10238,16000.0,sedan,0,0,0,Claim
732607,65+,Female,0-9y,high school,upper class,0.5664904029172433,No,before 2015,Yes,Yes,10238,11000.0,sports car,0,0,0,Claim
959559,26-39,Female,0-9y,university,upper class,0.6028387292744819,Yes,before 2015,Yes,No,32765,11000.0,sedan,0,0,0,Claim
213996,26-39,Female,10-19y,university,upper class,0.6528140260579788,Yes,after 2015,Yes,Yes,10238,11000.0,sedan,1,0,1,No Claim
800126,65+,Male,20-29y,university,upper class,0.5820319285827447,Yes,before 2015,Yes,Yes,10238,10000.0,sedan,1,0,4,No Claim
919735,40-64,Female,20-29y,high school,middle class,0.4416212841608317,Yes,before 2015,Yes,Yes,10238,10000.0,sedan,2,0,1,No Claim
230073,40-64,Male,0-9y,none,working class,0.4816090098474042,Yes,before 2015,Yes,Yes,10238,12000.0,sedan,0,0,0,No Claim
322955,40-64,Male,20-29y,high school,upper class,0.6878227089063427,Yes,after 2015,Yes,Yes,32765,,sedan,7,0,1,No Claim
528346,65+,Male,20-29y,university,upper class,0.6067215769746466,No,before 2015,Yes,Yes,10238,11000.0,sedan,6,0,1,No Claim
605381,26-39,Male,10-19y,none,poverty,0.4626087278813787,No,before 2015,No,Yes,10238,11000.0,sedan,1,1,2,Claim
312360,16-25,Female,0-9y,high school,working class,0.5819435693706934,Yes,before 2015,Yes,Yes,10238,11000.0,sedan,0,0,0,Claim
887362,16-25,Female,0-9y,high school,poverty,0.3447214705641955,Yes,before 2015,Yes,No,10238,13000.0,sedan,0,0,0,Claim
349447,65+,Male,30y+,university,upper class,0.4977241201605584,Yes,after 2015,Yes,Yes,10238,9000.0,sedan,1,1,4,No Claim
107189,26-39,Male,10-19y,high school,middle class,0.5605659929367516,Yes,before 2015,No,No,10238,,sedan,0,0,6,Claim
904550,26-39,Male,10-19y,none,poverty,0.4905512492204389,Yes,before 2015,Yes,No,92101,,sedan,0,1,1,Claim
312112,40-64,Male,20-29y,university,upper class,0.6870212507119465,Yes,before 2015,No,Yes,92101,15000.0,sedan,2,0,1,No Claim
505219,26-39,Female,10-19y,university,upper class,0.5342378134576791,Yes,after 2015,Yes,Yes,10238,13000.0,sedan,1,0,0,No Claim
262243,65+,Female,20-29y,university,upper class,0.7676855180298198,Yes,before 2015,Yes,Yes,10238,11000.0,sedan,2,0,2,No Claim
120748,40-64,Female,20-29y,high school,upper class,0.654942816500423,Yes,after 2015,Yes,No,10238,12000.0,sedan,0,0,1,No Claim
328633,16-25,Male,0-9y,university,middle class,0.41480763135074,No,before 2015,No,No,10238,13000.0,sedan,0,0,0,Claim
370707,26-39,Male,10-19y,high school,upper class,0.6238595839166803,Yes,before 2015,Yes,No,32765,9000.0,sedan,5,0,1,No Claim
216071,40-64,Male,0-9y,university,middle class,0.4680292913926392,Yes,before 2015,No,Yes,10238,12000.0,sedan,0,0,0,No Claim
820590,26-39,Female,0-9y,university,middle class,0.5074008408508591,Yes,before 2015,No,No,10238,18000.0,sedan,0,0,0,Claim
922572,26-39,Male,10-19y,university,working class,0.3164716661126049,Yes,before 2015,No,No,10238,19000.0,sports car,1,0,0,No Claim
805369,26-39,Female,10-19y,university,working class,0.4883662031691745,Yes,before 2015,No,Yes,32765,11000.0,sedan,1,0,0,No Claim
643137,26-39,Male,10-19y,high school,poverty,0.4406640693493965,Yes,before 2015,Yes,Yes,32765,,sedan,6,1,1,No Claim
772578,26-39,Female,10-19y,high school,middle class,0.5267589722950471,Yes,before 2015,Yes,No,32765,10000.0,sedan,1,1,0,No Claim
372985,16-25,Female,0-9y,university,working class,0.4834977826092593,No,before 2015,No,Yes,10238,9000.0,sedan,0,0,0,Claim
703183,40-64,Female,20-29y,high school,upper class,0.6528006340664879,Yes,after 2015,Yes,Yes,32765,,sedan,3,1,0,No Claim
667912,65+,Female,0-9y,university,upper class,0.5499953205668339,Yes,after 2015,Yes,Yes,10238,10000.0,sedan,0,0,0,No Claim
187967,26-39,Male,10-19y,no education,poverty,0.2372563014926556,No,before 2015,Yes,Yes,32765,9000.0,sedan,3,0,1,Claim
404970,40-64,Male,10-19y,high school,upper class,0.6744817474906067,Yes,after 2015,No,Yes,10238,11000.0,sedan,2,0,1,No Claim
32633,26-39,Male,10-19y,no education,middle class,0.4248440726698839,No,after 2015,No,Yes,10238,13000.0,sedan,2,0,2,No Claim
482472,26-39,Female,10-19y,university,middle class,0.4925770222071778,Yes,after 2015,Yes,Yes,10238,13000.0,sedan,2,0,1,No Claim
81772,26-39,Female,10-19y,university,poverty,0.4865883085074041,No,before 2015,Yes,Yes,10238,14000.0,sedan,1,0,2,No Claim
277057,26-39,Female,0-9y,no education,poverty,0.4431854239918825,Yes,before 2015,Yes,Yes,32765,8000.0,sedan,0,0,0,No Claim
52814,16-25,Female,0-9y,no education,poverty,,No,before 2015,No,No,10238,17000.0,sports car,0,0,0,Claim
486367,26-39,Female,10-19y,none,middle class,0.3471405536397861,No,before 2015,No,Yes,10238,10000.0,sedan,0,0,1,No Claim
954449,65+,Female,0-9y,university,upper class,0.4917783269031488,Yes,before 2015,Yes,No,10238,11000.0,sedan,0,0,0,No Claim
30163,26-39,Male,0-9y,none,poverty,0.4863356551428036,No,before 2015,No,No,10238,,sedan,0,0,0,Claim
822325,26-39,Female,10-19y,none,working class,0.5054014188775956,No,before 2015,No,Yes,10238,11000.0,sports car,1,0,1,No Claim
814001,40-64,Female,20-29y,high school,upper class,0.8242392308473437,Yes,before 2015,Yes,Yes,10238,11000.0,sedan,2,1,0,No Claim
529429,40-64,Female,10-19y,high school,upper class,0.5313585770595843,Yes,before 2015,Yes,Yes,10238,8000.0,sedan,3,0,4,No Claim
9810,16-25,Male,0-9y,high school,working class,0.3777147276110605,Yes,before 2015,No,No,10238,14000.0,sedan,0,0,0,Claim
115999,40-64,Male,10-19y,university,upper class,0.6764409759079514,Yes,after 2015,Yes,No,10238,7000.0,sedan,1,0,2,No Claim
701029,16-25,Male,0-9y,university,poverty,,Yes,after 2015,Yes,No,32765,,sedan,0,0,0,Claim
703280,40-64,Female,20-29y,university,upper class,,Yes,before 2015,Yes,No,10238,10000.0,sedan,1,0,1,No Claim
831779,40-64,Female,10-19y,high school,upper class,0.4554149588279552,Yes,before 2015,No,Yes,10238,15000.0,sedan,0,0,2,No Claim
856331,40-64,Female,20-29y,high school,upper class,0.7167482471850147,No,before 2015,No,Yes,32765,9000.0,sports car,6,0,1,No Claim
965317,26-39,Male,0-9y,university,upper class,,No,after 2015,No,Yes,10238,11000.0,sedan,0,0,0,Claim
347835,40-64,Female,20-29y,no education,upper class,0.6356549784727117,No,after 2015,Yes,No,32765,8000.0,sedan,2,0,0,No Claim
102613,26-39,Female,10-19y,high school,middle class,0.5449753837822652,Yes,before 2015,Yes,No,10238,10000.0,sedan,1,0,0,No Claim
511284,65+,Female,0-9y,university,upper class,0.6194783739193893,No,before 2015,Yes,Yes,10238,9000.0,sedan,0,0,0,Claim
53818,40-64,Male,10-19y,no education,upper class,,Yes,after 2015,Yes,No,32765,,sedan,5,0,1,No Claim
191852,40-64,Male,20-29y,high school,working class,,No,before 2015,Yes,Yes,10238,9000.0,sedan,7,1,5,No Claim
133386,26-39,Female,10-19y,university,middle class,0.5907652800948157,Yes,after 2015,No,Yes,10238,,sedan,0,0,1,No Claim
549759,65+,Male,0-9y,high school,working class,0.4116977364125221,No,before 2015,No,No,10238,14000.0,sports car,0,0,0,Claim
535095,65+,Male,10-19y,university,upper class,,Yes,after 2015,Yes,Yes,10238,,sedan,3,0,0,No Claim
815920,40-64,Male,0-9y,university,upper class,0.5785928814180488,Yes,before 2015,No,Yes,32765,,sedan,0,0,0,Claim
506166,16-25,Male,0-9y,high school,upper class,0.6545601347417324,Yes,before 2015,No,No,10238,13000.0,sedan,0,0,0,Claim
361771,26-39,Male,10-19y,high school,poverty,0.2906128603527876,No,before 2015,No,Yes,10238,12000.0,sedan,2,0,1,No Claim
569313,65+,Female,10-19y,high school,upper class,0.6749652735613098,Yes,after 2015,Yes,Yes,10238,9000.0,sedan,0,0,3,No Claim
877603,40-64,Male,20-29y,university,upper class,0.6365452038481185,Yes,after 2015,No,Yes,10238,13000.0,sedan,2,0,2,No Claim
346384,40-64,Female,20-29y,university,upper class,0.5307622793835239,Yes,before 2015,Yes,Yes,32765,7000.0,sedan,4,2,1,No Claim
868371,65+,Male,30y+,high school,upper class,0.5825871192541117,Yes,after 2015,Yes,Yes,10238,11000.0,sedan,10,0,1,No Claim
192740,40-64,Female,10-19y,high school,upper class,0.5668524545458234,Yes,after 2015,Yes,Yes,32765,10000.0,sedan,1,0,0,No Claim
124336,26-39,Male,0-9y,university,working class,0.4754655248707664,No,before 2015,No,Yes,32765,8000.0,sedan,0,0,0,Claim
358754,16-25,Female,0-9y,none,poverty,0.4368782604550723,No,before 2015,No,No,32765,8000.0,sedan,0,0,0,Claim
346737,16-25,Female,0-9y,university,working class,0.6053700521644583,Yes,before 2015,Yes,No,10238,11000.0,sedan,0,0,0,Claim
957592,16-25,Female,0-9y,high school,poverty,0.3447260205156397,No,before 2015,No,Yes,32765,10000.0,sedan,0,0,0,Claim
747424,40-64,Female,10-19y,university,upper class,0.6114863840559009,Yes,before 2015,No,No,10238,19000.0,sedan,1,1,1,Claim
978142,26-39,Female,10-19y,high school,poverty,0.292752440609447,No,before 2015,Yes,Yes,32765,6000.0,sedan,3,0,0,No Claim
398420,26-39,Female,10-19y,university,upper class,0.6310710282783221,Yes,before 2015,No,Yes,10238,14000.0,sedan,0,0,2,No Claim
393578,26-39,Male,10-19y,high school,middle class,0.4749628788875642,Yes,after 2015,Yes,Yes,92101,13000.0,sedan,1,0,1,No Claim
786452,65+,Male,20-29y,no education,middle class,0.4386800328335077,No,before 2015,No,No,10238,15000.0,sedan,1,1,1,No Claim
438810,26-39,Female,10-19y,high school,upper class,0.6919818981488954,Yes,before 2015,No,Yes,10238,10000.0,sedan,0,0,0,No Claim
928634,40-64,Male,10-19y,university,upper class,0.5258122890796684,Yes,before 2015,No,Yes,10238,15000.0,sedan,1,0,1,No Claim
556694,40-64,Female,20-29y,none,poverty,0.2419678099526762,Yes,before 2015,No,Yes,32765,13000.0,sedan,1,3,0,No Claim
688910,40-64,Female,20-29y,high school,middle class,,Yes,after 2015,Yes,Yes,10238,,sedan,2,1,1,No Claim
787019,16-25,Female,0-9y,high school,poverty,,Yes,before 2015,No,No,32765,15000.0,sedan,0,0,0,Claim
662324,40-64,Female,20-29y,university,upper class,0.6101114489797282,No,after 2015,No,Yes,32765,9000.0,sedan,2,0,0,No Claim
495404,26-39,Male,0-9y,university,upper class,0.4966414602056878,Yes,after 2015,No,No,32765,14000.0,sedan,0,0,0,No Claim
774482,26-39,Male,0-9y,university,working class,0.3177746157661034,Yes,before 2015,Yes,Yes,10238,6000.0,sports car,0,0,0,Claim
213400,26-39,Female,10-19y,university,middle class,0.5625420927020848,No,before 2015,Yes,No,10238,11000.0,sedan,0,0,0,No Claim
948302,40-64,Female,0-9y,university,upper class,0.5753697596133064,Yes,after 2015,Yes,Yes,32765,9000.0,sedan,0,0,0,No Claim
574897,40-64,Female,20-29y,high school,upper class,0.6260824844126037,No,after 2015,Yes,Yes,32765,4000.0,sedan,3,0,1,No Claim
993501,26-39,Male,0-9y,high school,working class,,No,before 2015,Yes,Yes,32765,8000.0,sedan,0,0,0,No Claim
860511,40-64,Female,20-29y,high school,upper class,0.579613604777953,Yes,before 2015,Yes,Yes,32765,8000.0,sedan,4,0,1,No Claim
844035,26-39,Female,10-19y,no education,poverty,0.4988020070215582,Yes,before 2015,Yes,Yes,10238,12000.0,sedan,0,0,0,No Claim
597762,26-39,Male,10-19y,university,middle class,0.4928317497912149,Yes,before 2015,No,Yes,10238,10000.0,sedan,0,0,0,No Claim
795820,16-25,Male,0-9y,high school,working class,0.3489358689840792,Yes,after 2015,No,No,32765,9000.0,sedan,0,0,0,No Claim
103535,26-39,Female,10-19y,high school,poverty,0.2715958688606358,No,before 2015,No,No,10238,14000.0,sedan,1,0,0,Claim
592075,26-39,Male,0-9y,high school,middle class,0.4475817236304154,No,before 2015,Yes,Yes,10238,10000.0,sedan,0,0,0,No Claim
948376,26-39,Male,10-19y,university,upper class,0.7175963040548891,No,before 2015,Yes,Yes,32765,6000.0,sedan,7,0,1,Claim
65029,65+,Male,30y+,university,upper class,0.5279775076783684,Yes,after 2015,Yes,Yes,10238,12000.0,sedan,6,0,3,No Claim
160733,40-64,Female,20-29y,high school,working class,0.5646016008340309,No,before 2015,No,Yes,32765,13000.0,sedan,1,0,1,No Claim
215190,40-64,Female,10-19y,high school,middle class,0.6694575152378006,No,before 2015,No,Yes,10238,13000.0,sedan,2,0,0,Claim
251765,26-39,Female,10-19y,no education,working class,0.5669224482583299,Yes,before 2015,Yes,Yes,10238,16000.0,sedan,0,0,1,No Claim
551093,16-25,Female,0-9y,university,working class,0.3981410019830886,No,before 2015,No,No,32765,14000.0,sedan,0,0,0,Claim
611624,26-39,Male,0-9y,university,upper class,0.5920744431449214,Yes,before 2015,Yes,Yes,92101,10000.0,sedan,0,0,0,Claim
438799,65+,Female,30y+,university,upper class,0.5486713813706487,Yes,before 2015,Yes,Yes,10238,7000.0,sedan,7,0,2,No Claim
950923,26-39,Male,10-19y,high school,middle class,0.4665051457220289,Yes,before 2015,No,Yes,10238,8000.0,sedan,2,0,3,No Claim
467378,40-64,Male,20-29y,university,middle class,0.7009768656819415,Yes,before 2015,No,Yes,10238,11000.0,sedan,4,0,4,No Claim
978770,40-64,Female,10-19y,university,upper class,0.7203760616486813,Yes,after 2015,Yes,Yes,10238,10000.0,sedan,1,0,0,No Claim
337080,65+,Male,30y+,university,upper class,0.6404227538536423,Yes,after 2015,Yes,Yes,10238,9000.0,sports car,3,0,7,No Claim
461879,26-39,Male,10-19y,high school,middle class,0.5393486705753785,Yes,before 2015,Yes,Yes,10238,11000.0,sedan,1,0,0,No Claim
12392,16-25,Female,0-9y,high school,poverty,0.3261357349177448,No,before 2015,No,No,10238,15000.0,sedan,0,0,0,No Claim
882715,16-25,Male,0-9y,no education,poverty,,No,before 2015,No,No,10238,17000.0,sedan,0,0,0,Claim
552826,16-25,Male,0-9y,university,poverty,0.4850689156287118,No,before 2015,No,No,32765,,sedan,0,0,0,Claim
746148,40-64,Female,20-29y,university,upper class,0.6822991723890577,No,before 2015,Yes,Yes,10238,8000.0,sedan,1,0,0,No Claim
473110,65+,Male,30y+,university,upper class,0.4877128748047643,Yes,after 2015,No,Yes,32765,10000.0,sedan,9,3,2,No Claim
394605,16-25,Female,0-9y,university,working class,0.4023083383913712,Yes,before 2015,No,No,10238,,sedan,0,0,0,Claim
167554,26-39,Male,10-19y,university,upper class,0.6197971712851519,Yes,before 2015,No,No,32765,17000.0,sedan,1,0,0,Claim
897410,65+,Male,30y+,high school,upper class,0.693324860926029,Yes,before 2015,Yes,Yes,10238,14000.0,sedan,3,1,3,No Claim
796159,26-39,Female,10-19y,high school,working class,0.4042087080511602,No,before 2015,No,Yes,10238,12000.0,sedan,0,0,1,No Claim
111767,65+,Male,0-9y,university,upper class,0.643831742884168,Yes,after 2015,Yes,Yes,10238,11000.0,sedan,0,0,0,No Claim
535241,26-39,Female,10-19y,university,poverty,0.3008940984336004,Yes,before 2015,No,Yes,32765,,sedan,2,1,0,Claim
256640,40-64,Female,10-19y,high school,upper class,0.5140519835356001,Yes,after 2015,No,Yes,32765,11000.0,sedan,4,0,0,No Claim
776131,40-64,Male,20-29y,high school,upper class,0.6076010361513239,Yes,after 2015,Yes,Yes,10238,14000.0,sedan,4,1,6,No Claim
635647,40-64,Male,20-29y,high school,upper class,0.5606472181250814,No,before 2015,No,Yes,32765,10000.0,sedan,2,0,4,No Claim
489766,65+,Male,30y+,university,upper class,0.5410420482192485,Yes,after 2015,Yes,Yes,32765,10000.0,sedan,10,1,5,No Claim
133714,26-39,Female,10-19y,no education,poverty,0.4343425302586593,Yes,before 2015,No,No,10238,17000.0,sedan,1,0,0,Claim
644091,26-39,Female,0-9y,high school,upper class,0.6930352236326813,Yes,before 2015,Yes,Yes,92101,12000.0,sedan,0,0,0,Claim
839040,40-64,Male,10-19y,university,upper class,0.5219898989080595,Yes,before 2015,Yes,Yes,10238,10000.0,sedan,3,2,1,No Claim
544323,16-25,Female,0-9y,no education,poverty,0.3456556232967087,No,before 2015,No,No,10238,15000.0,sports car,0,0,0,Claim
294244,26-39,Male,10-19y,none,working class,0.3184456295189433,Yes,before 2015,Yes,Yes,10238,13000.0,sports car,1,0,2,No Claim
348519,65+,Male,20-29y,high school,upper class,0.5136368091119007,Yes,before 2015,Yes,Yes,10238,10000.0,sports car,5,1,3,No Claim
880786,26-39,Female,10-19y,high school,middle class,0.6599500775694354,No,after 2015,No,Yes,10238,10000.0,sedan,0,0,1,No Claim
213265,26-39,Female,0-9y,none,poverty,0.414141530109731,Yes,before 2015,Yes,Yes,10238,11000.0,sedan,0,0,0,No Claim
917732,40-64,Male,0-9y,none,working class,,No,before 2015,No,No,10238,14000.0,sedan,0,0,0,Claim
649384,40-64,Female,20-29y,university,upper class,0.6249116337335517,Yes,after 2015,Yes,No,92101,12000.0,sports car,1,0,0,Claim
579898,26-39,Female,10-19y,high school,upper class,0.5009739750388296,Yes,before 2015,Yes,Yes,32765,6000.0,sedan,2,0,1,No Claim
3170,40-64,Female,10-19y,no education,working class,0.4916892938181081,Yes,before 2015,No,Yes,10238,12000.0,sedan,1,0,0,No Claim
22073,16-25,Female,0-9y,university,working class,0.3459734247812538,Yes,before 2015,No,Yes,10238,15000.0,sedan,0,0,0,Claim
326773,26-39,Male,10-19y,university,poverty,0.2966851929272209,No,before 2015,No,Yes,10238,11000.0,sedan,0,0,3,Claim
696102,40-64,Male,20-29y,university,upper class,0.7549694794813531,Yes,before 2015,Yes,Yes,10238,13000.0,sedan,5,2,0,No Claim
567626,65+,Female,0-9y,high school,upper class,0.6391931117655615,Yes,before 2015,Yes,Yes,21217,11000.0,sedan,0,0,0,Claim
143654,16-25,Female,0-9y,high school,poverty,0.3190805295725597,No,before 2015,No,No,10238,16000.0,sedan,0,0,0,Claim
257171,26-39,Female,10-19y,university,working class,0.4463443759766256,Yes,before 2015,No,No,32765,12000.0,sedan,2,0,0,No Claim
267849,16-25,Female,0-9y,none,poverty,0.4895098267007148,Yes,before 2015,No,Yes,10238,,sedan,0,0,0,Claim
641737,40-64,Female,10-19y,university,upper class,0.5797829400692501,Yes,after 2015,No,Yes,10238,9000.0,sedan,1,0,0,No Claim
288019,40-64,Female,20-29y,high school,upper class,0.705327931633375,Yes,before 2015,Yes,Yes,10238,9000.0,sedan,0,0,2,No Claim
182298,40-64,Female,20-29y,no education,working class,,No,before 2015,No,No,10238,11000.0,sedan,2,0,1,No Claim
222879,65+,Male,20-29y,high school,upper class,0.5801247496816917,Yes,after 2015,Yes,Yes,10238,11000.0,sedan,6,2,2,No Claim
453587,16-25,Male,0-9y,no education,poverty,0.5011041861477193,Yes,before 2015,No,Yes,32765,14000.0,sedan,0,0,0,Claim
